id,valueType,timestamp,deviceType,value,deviceName,reading,baseType,metadata
reading-1777005662990330,Float64,1777005662990332416,,1098.820000,pressure-sensor-019                                             ,pressure,,
reading-1777005673329341,Float64,1777005673329342208,,1034.000000,pressure-sensor-019                                             ,pressure,,
reading-1777005673846896,Float64,1777005673846896896,,908.810000,pressure-sensor-019                                             ,pressure,,
reading-1777005678603185,Float64,1777005678603187712,,1009.400000,pressure-sensor-019                                             ,pressure,,
reading-1777005693382041,Float64,1777005693382042624,,930.840000,pressure-sensor-019                                             ,pressure,,
reading-1777005713680802,Float64,1777005713680803584,,1005.780000,pressure-sensor-019                                             ,pressure,,
reading-1777005745794707,Float64,1777005745794707968,,1018.730000,pressure-sensor-019                                             ,pressure,,
reading-1777005755295921,Float64,1777005755295923968,,1023.780000,pressure-sensor-019                                             ,pressure,,
reading-1777005791304566,Float64,1777005791304567808,,1073.950000,pressure-sensor-019                                             ,pressure,,
reading-1777005793355887,Float64,1777005793355887872,,1041.140000,pressure-sensor-019                                             ,pressure,,
reading-1777005801284417,Float64,1777005801284418560,,913.610000,pressure-sensor-019                                             ,pressure,,
reading-1777005801790766,Float64,1777005801790767616,,1032.720000,pressure-sensor-019                                             ,pressure,,
reading-1777005802295123,Float64,1777005802295124736,,1034.600000,pressure-sensor-019                                             ,pressure,,
reading-1777005832204028,Float64,1777005832204031232,,978.920000,pressure-sensor-019                                             ,pressure,,
reading-1777005841082677,Float64,1777005841082679808,,1099.730000,pressure-sensor-019                                             ,pressure,,
reading-1777005850067271,Float64,1777005850067271680,,1084.130000,pressure-sensor-019                                             ,pressure,,
reading-1777005851281125,Float64,1777005851281127424,,1089.900000,pressure-sensor-019                                             ,pressure,,
reading-1777005891042257,Float64,1777005891042259200,,1020.240000,pressure-sensor-019                                             ,pressure,,
reading-1777005941809099,Float64,1777005941809100288,,975.130000,pressure-sensor-019                                             ,pressure,,
reading-1777005943631627,Float64,1777005943631628800,,922.560000,pressure-sensor-019                                             ,pressure,,
reading-1777005948830727,Float64,1777005948830728704,,985.180000,pressure-sensor-019                                             ,pressure,,
reading-1777005955706998,Float64,1777005955706999296,,2200.000000,pressure-sensor-019                                             ,pressure,,
reading-1777005989799812,Float64,1777005989799813120,,1011.080000,pressure-sensor-019                                             ,pressure,,
reading-1777005993860371,Float64,1777005993860372736,,924.910000,pressure-sensor-019                                             ,pressure,,
reading-1777006002210646,Float64,1777006002210647808,,1004.780000,pressure-sensor-019                                             ,pressure,,
reading-1777006009269023,Float64,1777006009269024256,,926.180000,pressure-sensor-019                                             ,pressure,,
reading-1777006021797472,Float64,1777006021797473536,,914.390000,pressure-sensor-019                                             ,pressure,,
reading-1777006027777776,Float64,1777006027777777408,,920.860000,pressure-sensor-019                                             ,pressure,,
reading-1777006045428703,Float64,1777006045428704512,,994.220000,pressure-sensor-019                                             ,pressure,,
reading-1777006062010760,Float64,1777006062010761472,,904.850000,pressure-sensor-019                                             ,pressure,,
reading-1777006062416792,Float64,1777006062416793856,,982.070000,pressure-sensor-019                                             ,pressure,,
reading-1777006122906564,Float64,1777006122906565632,,1080.530000,pressure-sensor-019                                             ,pressure,,
reading-1777006125732713,Float64,1777006125732716032,,975.510000,pressure-sensor-019                                             ,pressure,,
reading-1777006140538912,Float64,1777006140538913280,,1027.220000,pressure-sensor-019                                             ,pressure,,
reading-1777006143691468,Float64,1777006143691470592,,1070.330000,pressure-sensor-019                                             ,pressure,,
reading-1777006159325582,Float64,1777006159325583616,,10703.300000,pressure-sensor-019                                             ,pressure,,
reading-1777006164387363,Float64,1777006164387363840,,995.470000,pressure-sensor-019                                             ,pressure,,
reading-1777006165195950,Float64,1777006165195951872,,909.900000,pressure-sensor-019                                             ,pressure,,
reading-1777006168836352,Float64,1777006168836354048,,2200.000000,pressure-sensor-019                                             ,pressure,,
reading-1777006176229217,Float64,1777006176229218816,,907.650000,pressure-sensor-019                                             ,pressure,,
reading-1777006183929215,Float64,1777006183929217536,,1001.070000,pressure-sensor-019                                             ,pressure,,
reading-1777006204710515,Float64,1777006204710515968,,2200.000000,pressure-sensor-019                                             ,pressure,,
reading-1777006220748145,Float64,1777006220748146688,,939.820000,pressure-sensor-019                                             ,pressure,,
reading-1777006242105475,Float64,1777006242105476096,,1075.230000,pressure-sensor-019                                             ,pressure,,
reading-1777006245039114,Float64,1777006245039115520,,1013.830000,pressure-sensor-019                                             ,pressure,,
reading-1777006247375851,Float64,1777006247375851776,,1066.220000,pressure-sensor-019                                             ,pressure,,
reading-1777006253561226,Float64,1777006253561227520,,984.900000,pressure-sensor-019                                             ,pressure,,
reading-1777006262799791,Float64,1777006262799792640,,9849.000000,pressure-sensor-019                                             ,pressure,,
reading-1777006266187366,Float64,1777006266187367424,,992.530000,pressure-sensor-019                                             ,pressure,,
reading-1777006297852042,Float64,1777006297852043776,,2200.000000,pressure-sensor-019                                             ,pressure,,
reading-1777006298560046,Float64,1777006298560047616,,960.860000,pressure-sensor-019                                             ,pressure,,
reading-1777006302103890,Float64,1777006302103891456,,1009.740000,pressure-sensor-019                                             ,pressure,,
reading-1777006312307725,Float64,1777006312307726336,,908.390000,pressure-sensor-019                                             ,pressure,,
reading-1777006314032294,Float64,1777006314032295424,,1074.180000,pressure-sensor-019                                             ,pressure,,
reading-1777006319306569,Float64,1777006319306570752,,1079.990000,pressure-sensor-019                                             ,pressure,,
reading-1777006327139381,Float64,1777006327139382016,,1085.170000,pressure-sensor-019                                             ,pressure,,
reading-1777006388423848,Float64,1777006388423850240,,1091.040000,pressure-sensor-019                                             ,pressure,,
reading-1777006389030283,Float64,1777006389030284800,,1081.060000,pressure-sensor-019                                             ,pressure,,
reading-1777006393390195,Float64,1777006393390196480,,10810.600000,pressure-sensor-019                                             ,pressure,,
reading-1777006397359647,Float64,1777006397359648512,,1030.650000,pressure-sensor-019                                             ,pressure,,
reading-1777006397461698,Float64,1777006397461700864,,906.450000,pressure-sensor-019                                             ,pressure,,
reading-1777006417506578,Float64,1777006417506580480,,995.790000,pressure-sensor-019                                             ,pressure,,
reading-1777006423208096,Float64,1777006423208098816,,973.500000,pressure-sensor-019                                             ,pressure,,
reading-1777006429373427,Float64,1777006429373428224,,1049.190000,pressure-sensor-019                                             ,pressure,,
reading-1777006430088729,Float64,1777006430088730624,,995.380000,pressure-sensor-019                                             ,pressure,,
reading-1777006430999841,Float64,1777006430999843072,,1090.930000,pressure-sensor-019                                             ,pressure,,
reading-1777006452754149,Float64,1777006452754150912,,985.870000,pressure-sensor-019                                             ,pressure,,
reading-1777006468271345,Float64,1777006468271348224,,915.750000,pressure-sensor-019                                             ,pressure,,
reading-1777006472215052,Float64,1777006472215053824,,983.010000,pressure-sensor-019                                             ,pressure,,
reading-1777006472957524,Float64,1777006472957525760,,1053.250000,pressure-sensor-019                                             ,pressure,,
reading-1777005372702268,Float64,1777005372702269696,,903.880000,pressure-sensor-020                                             ,pressure,,
reading-1777005417210208,Float64,1777005417210211072,,9038.800000,pressure-sensor-020                                             ,pressure,,
reading-1777005437901194,Float64,1777005437901196544,,925.910000,pressure-sensor-020                                             ,pressure,,
reading-1777005442069044,Float64,1777005442069045504,,1095.270000,pressure-sensor-020                                             ,pressure,,
reading-1777005444303802,Float64,1777005444303803648,,2200.000000,pressure-sensor-020                                             ,pressure,,
reading-1777005452853898,Float64,1777005452853899520,,951.210000,pressure-sensor-020                                             ,pressure,,
reading-1777005453057157,Float64,1777005453057159680,,1041.770000,pressure-sensor-020                                             ,pressure,,
reading-1777005487128351,Float64,1777005487128352000,,930.700000,pressure-sensor-020                                             ,pressure,,
reading-1777005500821794,Float64,1777005500821795840,,9307.000000,pressure-sensor-020                                             ,pressure,,
reading-1777005513876169,Float64,1777005513876170496,,905.290000,pressure-sensor-020                                             ,pressure,,
reading-1777005531692301,Float64,1777005531692302080,,1041.820000,pressure-sensor-020                                             ,pressure,,
reading-1777005535165048,Float64,1777005535165049600,,1080.690000,pressure-sensor-020                                             ,pressure,,
reading-1777005570590952,Float64,1777005570590953984,,1001.560000,pressure-sensor-020                                             ,pressure,,
reading-1777005581915840,Float64,1777005581915841280,,1049.560000,pressure-sensor-020                                             ,pressure,,
reading-1777005587873175,Float64,1777005587873176576,,1000.080000,pressure-sensor-020                                             ,pressure,,
reading-1777005601643813,Float64,1777005601643815424,,936.120000,pressure-sensor-020                                             ,pressure,,
reading-1777005607941809,Float64,1777005607941810176,,972.500000,pressure-sensor-020                                             ,pressure,,
reading-1777005624161262,Float64,1777005624161263616,,905.920000,pressure-sensor-020                                             ,pressure,,
reading-1777005624465420,Float64,1777005624465421568,,1077.800000,pressure-sensor-020                                             ,pressure,,
reading-1777005630585417,Float64,1777005630585419776,,10778.000000,pressure-sensor-020                                             ,pressure,,
reading-1777005634629117,Float64,1777005634629118208,,1083.300000,pressure-sensor-020                                             ,pressure,,
reading-1777005642568447,Float64,1777005642568448768,,936.170000,pressure-sensor-020                                             ,pressure,,
reading-1777005649381783,Float64,1777005649381786112,,951.890000,pressure-sensor-020                                             ,pressure,,
reading-1777005649991435,Float64,1777005649991436544,,915.790000,pressure-sensor-020                                             ,pressure,,
reading-1777005685027515,Float64,1777005685027517952,,987.350000,pressure-sensor-020                                             ,pressure,,
reading-1777005691620393,Float64,1777005691620394496,,980.810000,pressure-sensor-020                                             ,pressure,,
reading-1777005692330241,Float64,1777005692330243072,,1063.640000,pressure-sensor-020                                             ,pressure,,
reading-1777005709821936,Float64,1777005709821937920,,947.700000,pressure-sensor-020                                             ,pressure,,
reading-1777005726819613,Float64,1777005726819614720,,1085.270000,pressure-sensor-020                                             ,pressure,,
reading-1777005750344875,Float64,1777005750344877824,,1031.490000,pressure-sensor-020                                             ,pressure,,
reading-1777005760147339,Float64,1777005760147341824,,1078.280000,pressure-sensor-020                                             ,pressure,,
reading-1777005799969971,Float64,1777005799969972224,,907.370000,pressure-sensor-020                                             ,pressure,,
reading-1777005817370862,Float64,1777005817370863360,,992.900000,pressure-sensor-020                                             ,pressure,,
reading-1777005825413182,Float64,1777005825413184512,,931.010000,pressure-sensor-020                                             ,pressure,,
reading-1777005828341950,Float64,1777005828341951232,,978.530000,pressure-sensor-020                                             ,pressure,,
reading-1777005837017811,Float64,1777005837017812736,,1004.260000,pressure-sensor-020                                             ,pressure,,
reading-1777005851180425,Float64,1777005851180427776,,903.790000,pressure-sensor-020                                             ,pressure,,
reading-1777005858520679,Float64,1777005858520681984,,980.430000,pressure-sensor-020                                             ,pressure,,
reading-1777005862968778,Float64,1777005862968780800,,915.250000,pressure-sensor-020                                             ,pressure,,
reading-1777005865978312,Float64,1777005865978313216,,991.820000,pressure-sensor-020                                             ,pressure,,
reading-1777005869624860,Float64,1777005869624862208,,918.190000,pressure-sensor-020                                             ,pressure,,
reading-1777005884605275,Float64,1777005884605276160,,940.010000,pressure-sensor-020                                             ,pressure,,
reading-1777005885413991,Float64,1777005885413992704,,910.630000,pressure-sensor-020                                             ,pressure,,
reading-1777005886730848,Float64,1777005886730851072,,959.250000,pressure-sensor-020                                             ,pressure,,
reading-1777005889771288,Float64,1777005889771289856,,937.030000,pressure-sensor-020                                             ,pressure,,
reading-1777005891959051,Float64,1777005891959052800,,916.100000,pressure-sensor-020                                             ,pressure,,
reading-1777005902116646,Float64,1777005902116648448,,992.750000,pressure-sensor-020                                             ,pressure,,
reading-1777005907721022,Float64,1777005907721025024,,1074.640000,pressure-sensor-020                                             ,pressure,,
reading-1777005914285277,Float64,1777005914285279488,,936.720000,pressure-sensor-020                                             ,pressure,,
reading-1777005927519799,Float64,1777005927519801344,,1069.990000,pressure-sensor-020                                             ,pressure,,
reading-1777005929845920,Float64,1777005929845922816,,919.410000,pressure-sensor-020                                             ,pressure,,
reading-1777005938171908,Float64,1777005938171909120,,9194.100000,pressure-sensor-020                                             ,pressure,,
reading-1777005943934862,Float64,1777005943934863616,,1065.760000,pressure-sensor-020                                             ,pressure,,
reading-1777005951665686,Float64,1777005951665689600,,1056.360000,pressure-sensor-020                                             ,pressure,,
reading-1777005959869513,Float64,1777005959869515520,,1050.410000,pressure-sensor-020                                             ,pressure,,
reading-1777005966988953,Float64,1777005966988955392,,944.000000,pressure-sensor-020                                             ,pressure,,
reading-1777005974666475,Float64,1777005974666477824,,995.330000,pressure-sensor-020                                             ,pressure,,
reading-1777006040353236,Float64,1777006040353238016,,1018.980000,pressure-sensor-020                                             ,pressure,,
reading-1777006046444801,Float64,1777006046444802560,,968.080000,pressure-sensor-020                                             ,pressure,,
reading-1777006051717592,Float64,1777006051717593600,,1062.690000,pressure-sensor-020                                             ,pressure,,
reading-1777006061502375,Float64,1777006061502375680,,1083.930000,pressure-sensor-020                                             ,pressure,,
reading-1777006069896327,Float64,1777006069896329728,,965.320000,pressure-sensor-020                                             ,pressure,,
reading-1777006072823030,Float64,1777006072823034880,,1073.190000,pressure-sensor-020                                             ,pressure,,
reading-1777006095312108,Float64,1777006095312109568,,991.040000,pressure-sensor-020                                             ,pressure,,
reading-1777006103635591,Float64,1777006103635592448,,1016.190000,pressure-sensor-020                                             ,pressure,,
reading-1777006104647294,Float64,1777006104647295488,,1081.900000,pressure-sensor-020                                             ,pressure,,
reading-1777006110873782,Float64,1777006110873783552,,1043.900000,pressure-sensor-020                                             ,pressure,,
reading-1777006115558112,Float64,1777006115558113024,,928.360000,pressure-sensor-020                                             ,pressure,,
reading-1777006121284573,Float64,1777006121284574464,,1059.010000,pressure-sensor-020                                             ,pressure,,
reading-1777006152449444,Float64,1777006152449446144,,990.300000,pressure-sensor-020                                             ,pressure,,
reading-1777006154067375,Float64,1777006154067376128,,1089.050000,pressure-sensor-020                                             ,pressure,,
reading-1777006155990223,Float64,1777006155990224128,,958.300000,pressure-sensor-020                                             ,pressure,,
reading-1777006162562722,Float64,1777006162562723584,,1047.230000,pressure-sensor-020                                             ,pressure,,
reading-1777006172228701,Float64,1777006172228703488,,918.910000,pressure-sensor-020                                             ,pressure,,
reading-1777006181602724,Float64,1777006181602725888,,1083.350000,pressure-sensor-020                                             ,pressure,,
reading-1777006182326836,Float64,1777006182326837504,,1001.530000,pressure-sensor-020                                             ,pressure,,
reading-1777006187109466,Float64,1777006187109468416,,1060.160000,pressure-sensor-020                                             ,pressure,,
reading-1777006200638368,Float64,1777006200638369280,,1025.700000,pressure-sensor-020                                             ,pressure,,
reading-1777006214951431,Float64,1777006214951432192,,1092.450000,pressure-sensor-020                                             ,pressure,,
reading-1777006240683480,Float64,1777006240683481600,,951.180000,pressure-sensor-020                                             ,pressure,,
reading-1777006271265857,Float64,1777006271265858304,,1005.600000,pressure-sensor-020                                             ,pressure,,
reading-1777006283176181,Float64,1777006283176182272,,1060.390000,pressure-sensor-020                                             ,pressure,,
reading-1777006288430447,Float64,1777006288430449664,,1064.640000,pressure-sensor-020                                             ,pressure,,
reading-1777006345901540,Float64,1777006345901541376,,965.210000,pressure-sensor-020                                             ,pressure,,
reading-1777006348128021,Float64,1777006348128022272,,920.990000,pressure-sensor-020                                             ,pressure,,
reading-1777006355704028,Float64,1777006355704030208,,1065.450000,pressure-sensor-020                                             ,pressure,,
reading-1777006360406048,Float64,1777006360406049024,,1033.330000,pressure-sensor-020                                             ,pressure,,
reading-1777006360608177,Float64,1777006360608179200,,945.220000,pressure-sensor-020                                             ,pressure,,
reading-1777006362934290,Float64,1777006362934290944,,1094.130000,pressure-sensor-020                                             ,pressure,,
reading-1777006368616786,Float64,1777006368616788736,,976.240000,pressure-sensor-020                                             ,pressure,,
reading-1777006383171148,Float64,1777006383171149056,,963.530000,pressure-sensor-020                                             ,pressure,,
reading-1777006405492267,Float64,1777006405492269824,,1040.410000,pressure-sensor-020                                             ,pressure,,
reading-1777006425331084,Float64,1777006425331085824,,918.580000,pressure-sensor-020                                             ,pressure,,
reading-1777006442902400,Float64,1777006442902403072,,953.220000,pressure-sensor-020                                             ,pressure,,
reading-1777006453764390,Float64,1777006453764392192,,918.850000,pressure-sensor-020                                             ,pressure,,
reading-1777006460522966,Float64,1777006460522967296,,902.230000,pressure-sensor-020                                             ,pressure,,
reading-1777005361720655,Float64,1777005361720656384,,19.000000,temperature-sensor-001                                          ,temperature,,
reading-1777005370782905,Float64,1777005370782906624,,90.530000,temperature-sensor-001                                          ,temperature,,
reading-1777005373373639,Float64,1777005373373640704,,-16.050000,temperature-sensor-001                                          ,temperature,,
reading-1777005373577257,Float64,1777005373577258496,,88.600000,temperature-sensor-001                                          ,temperature,,
reading-845225,Float64,1777005373823300096,,26.730000,temperature-sensor-001                                          ,Temperature,,
reading-1777005383196157,Float64,1777005383196160000,,58.810000,temperature-sensor-001                                          ,temperature,,
reading-1777005405887410,Float64,1777005405887411712,,69.710000,temperature-sensor-001                                          ,temperature,,
reading-1777005411042068,Float64,1777005411042070272,,90.180000,temperature-sensor-001                                          ,temperature,,
reading-1777005420246419,Float64,1777005420246420992,,-9.390000,temperature-sensor-001                                          ,temperature,,
reading-1777005430164104,Float64,1777005430164105216,,-6.380000,temperature-sensor-001                                          ,temperature,,
reading-1777005432336408,Float64,1777005432336410368,,-29.870000,temperature-sensor-001                                          ,temperature,,
reading-1777005436989610,Float64,1777005436989611520,,28.860000,temperature-sensor-001                                          ,temperature,,
reading-1777005447870152,Float64,1777005447870154496,,89.000000,temperature-sensor-001                                          ,temperature,,
reading-1777005452348199,Float64,1777005452348201216,,11.110000,temperature-sensor-001                                          ,temperature,,
reading-1777005471204488,Float64,1777005471204491008,,-30.800000,temperature-sensor-001                                          ,temperature,,
reading-1777005475247882,Float64,1777005475247884800,,33.480000,temperature-sensor-001                                          ,temperature,,
reading-1777005476157013,Float64,1777005476157015296,,-26.400000,temperature-sensor-001                                          ,temperature,,
reading-1777005497526036,Float64,1777005497526038528,,25.040000,temperature-sensor-001                                          ,temperature,,
reading-1777005506851179,Float64,1777005506851181568,,250.400000,temperature-sensor-001                                          ,temperature,,
reading-1777005515903916,Float64,1777005515903917568,,33.750000,temperature-sensor-001                                          ,temperature,,
reading-1777005520471203,Float64,1777005520471204096,,-32.290000,temperature-sensor-001                                          ,temperature,,
reading-1777005529558334,Float64,1777005529558335744,,6.580000,temperature-sensor-001                                          ,temperature,,
reading-1777005550568987,Float64,1777005550568988160,,-15.460000,temperature-sensor-001                                          ,temperature,,
reading-1777005569070451,Float64,1777005569070452992,,122.660000,temperature-sensor-001                                          ,temperature,,
reading-1777005583336007,Float64,1777005583336009216,,20.850000,temperature-sensor-001                                          ,temperature,,
reading-1777005592445781,Float64,1777005592445782784,,6.360000,temperature-sensor-001                                          ,temperature,,
reading-1777005615953504,Float64,1777005615953506304,,-7.060000,temperature-sensor-001                                          ,temperature,,
reading-1777005631395468,Float64,1777005631395471104,,91.250000,temperature-sensor-001                                          ,temperature,,
reading-1777005639330761,Float64,1777005639330762240,,912.500000,temperature-sensor-001                                          ,temperature,,
reading-1777005642163227,Float64,1777005642163230208,,-34.790000,temperature-sensor-001                                          ,temperature,,
reading-1777005678704372,Float64,1777005678704373504,,-347.900000,temperature-sensor-001                                          ,temperature,,
reading-1777005694294642,Float64,1777005694294644224,,115.850000,temperature-sensor-001                                          ,temperature,,
reading-1777005695102738,Float64,1777005695102740480,,12.570000,temperature-sensor-001                                          ,temperature,,
reading-1777005709719796,Float64,1777005709719797760,,96.450000,temperature-sensor-001                                          ,temperature,,
reading-1777005714111735,Float64,1777005714111736832,,30.150000,temperature-sensor-001                                          ,temperature,,
reading-1777005727021512,Float64,1777005727021513728,,-21.870000,temperature-sensor-001                                          ,temperature,,
reading-1777005730921566,Float64,1777005730921568512,,19.560000,temperature-sensor-001                                          ,temperature,,
reading-1777005744782530,Float64,1777005744782531328,,-27.150000,temperature-sensor-001                                          ,temperature,,
reading-1777005746706770,Float64,1777005746706771712,,-10.470000,temperature-sensor-001                                          ,temperature,,
reading-1777005749839526,Float64,1777005749839528192,,-5.380000,temperature-sensor-001                                          ,temperature,,
reading-1777005751761846,Float64,1777005751761848320,,39.300000,temperature-sensor-001                                          ,temperature,,
reading-1777005754185612,Float64,1777005754185614592,,9.980000,temperature-sensor-001                                          ,temperature,,
reading-1777005760046877,Float64,1777005760046880512,,72.410000,temperature-sensor-001                                          ,temperature,,
reading-1777005764488027,Float64,1777005764488028416,,-10.620000,temperature-sensor-001                                          ,temperature,,
reading-1777005777866112,Float64,1777005777866114048,,40.220000,temperature-sensor-001                                          ,temperature,,
reading-1777005778976629,Float64,1777005778976631808,,91.470000,temperature-sensor-001                                          ,temperature,,
reading-1777005786553874,Float64,1777005786553876224,,49.780000,temperature-sensor-001                                          ,temperature,,
reading-1777005813515049,Float64,1777005813515050496,,67.110000,temperature-sensor-001                                          ,temperature,,
reading-1777005830287066,Float64,1777005830287068928,,63.160000,temperature-sensor-001                                          ,temperature,,
reading-1777005831700671,Float64,1777005831700672000,,34.580000,temperature-sensor-001                                          ,temperature,,
reading-1777005872095120,Float64,1777005872095122688,,104.590000,temperature-sensor-001                                          ,temperature,,
reading-1777005877795676,Float64,1777005877795679232,,19.880000,temperature-sensor-001                                          ,temperature,,
reading-1777005877896629,Float64,1777005877896631040,,75.290000,temperature-sensor-001                                          ,temperature,,
reading-1777005882562035,Float64,1777005882562038016,,3.100000,temperature-sensor-001                                          ,temperature,,
reading-1777005893395391,Float64,1777005893395394048,,-32.460000,temperature-sensor-001                                          ,temperature,,
reading-1777005908529088,Float64,1777005908529089280,,30.860000,temperature-sensor-001                                          ,temperature,,
reading-1777005911558807,Float64,1777005911558809856,,18.990000,temperature-sensor-001                                          ,temperature,,
reading-1777005917122586,Float64,1777005917123479296,,72.150000,temperature-sensor-001                                          ,temperature,,
reading-1777005923443715,Float64,1777005923443716608,,96.970000,temperature-sensor-001                                          ,temperature,,
reading-1777005926610171,Float64,1777005926610173952,,91.310000,temperature-sensor-001                                          ,temperature,,
reading-1777005942516912,Float64,1777005942516913920,,-27.080000,temperature-sensor-001                                          ,temperature,,
reading-1777005946060572,Float64,1777005946060573696,,71.810000,temperature-sensor-001                                          ,temperature,,
reading-1777005984582181,Float64,1777005984582182656,,95.860000,temperature-sensor-001                                          ,temperature,,
reading-1777006000094444,Float64,1777006000094445312,,-30.220000,temperature-sensor-001                                          ,temperature,,
reading-1777006003423973,Float64,1777006003423974912,,250.000000,temperature-sensor-001                                          ,temperature,,
reading-1777006033367050,Float64,1777006033367052032,,70.190000,temperature-sensor-001                                          ,temperature,,
reading-1777006045935042,Float64,1777006045935043072,,84.940000,temperature-sensor-001                                          ,temperature,,
reading-1777006073531469,Float64,1777006073531470080,,18.620000,temperature-sensor-001                                          ,temperature,,
reading-1777006081643033,Float64,1777006081643034112,,94.600000,temperature-sensor-001                                          ,temperature,,
reading-1777006115760273,Float64,1777006115760274432,,93.170000,temperature-sensor-001                                          ,temperature,,
reading-1777006134780778,Float64,1777006134780779776,,60.510000,temperature-sensor-001                                          ,temperature,,
reading-1777006150832113,Float64,1777006150832114688,,-32.570000,temperature-sensor-001                                          ,temperature,,
reading-1777006187412206,Float64,1777006187412208640,,28.380000,temperature-sensor-001                                          ,temperature,,
reading-1777006232621885,Float64,1777006232621886720,,113.220000,temperature-sensor-001                                          ,temperature,,
reading-1777006241495359,Float64,1777006241495360000,,111.090000,temperature-sensor-001                                          ,temperature,,
reading-1777006245343270,Float64,1777006245343271680,,-16.180000,temperature-sensor-001                                          ,temperature,,
reading-1777006249211266,Float64,1777006249211267840,,18.250000,temperature-sensor-001                                          ,temperature,,
reading-1777006262497714,Float64,1777006262497715968,,103.770000,temperature-sensor-001                                          ,temperature,,
reading-1777006262698667,Float64,1777006262698668800,,250.000000,temperature-sensor-001                                          ,temperature,,
reading-1777006264931539,Float64,1777006264931540224,,96.250000,temperature-sensor-001                                          ,temperature,,
reading-1777006268426963,Float64,1777006268426964480,,115.370000,temperature-sensor-001                                          ,temperature,,
reading-1777006270857655,Float64,1777006270857656320,,65.340000,temperature-sensor-001                                          ,temperature,,
reading-1777006291991012,Float64,1777006291991013632,,-80.000000,temperature-sensor-001                                          ,temperature,,
reading-1777006294920468,Float64,1777006294920469760,,38.690000,temperature-sensor-001                                          ,temperature,,
reading-1777006312004498,Float64,1777006312004499712,,117.710000,temperature-sensor-001                                          ,temperature,,
reading-1777006317590308,Float64,1777006317590309376,,46.030000,temperature-sensor-001                                          ,temperature,,
reading-1777006321346042,Float64,1777006321346043904,,-21.740000,temperature-sensor-001                                          ,temperature,,
reading-1777006332413131,Float64,1777006332413132288,,77.710000,temperature-sensor-001                                          ,temperature,,
reading-1777006355098609,Float64,1777006355098610176,,85.340000,temperature-sensor-001                                          ,temperature,,
reading-1777006375053716,Float64,1777006375053717504,,73.020000,temperature-sensor-001                                          ,temperature,,
reading-1777006384233019,Float64,1777006384233020928,,83.300000,temperature-sensor-001                                          ,temperature,,
reading-1777006388726069,Float64,1777006388726071296,,117.100000,temperature-sensor-001                                          ,temperature,,
reading-1777006397056397,Float64,1777006397056398592,,44.460000,temperature-sensor-001                                          ,temperature,,
reading-1777006414523242,Float64,1777006414523243776,,70.730000,temperature-sensor-001                                          ,temperature,,
reading-1777006419934712,Float64,1777006419934713600,,64.600000,temperature-sensor-001                                          ,temperature,,
reading-1777006434154558,Float64,1777006434154561024,,69.950000,temperature-sensor-001                                          ,temperature,,
reading-1777006466250402,Float64,1777006466250404608,,-28.360000,temperature-sensor-001                                          ,temperature,,
reading-1777005385828383,Float64,1777005385828384256,,-2.260000,temperature-sensor-002                                          ,temperature,,
reading-1777005401942196,Float64,1777005401942196992,,250.000000,temperature-sensor-002                                          ,temperature,,
reading-1777005423030504,Float64,1777005423030505984,,101.670000,temperature-sensor-002                                          ,temperature,,
reading-1777005425153972,Float64,1777005425153974016,,59.120000,temperature-sensor-002                                          ,temperature,,
reading-1777005431681616,Float64,1777005431681617920,,-23.680000,temperature-sensor-002                                          ,temperature,,
reading-1777005432740180,Float64,1777005432740181504,,84.130000,temperature-sensor-002                                          ,temperature,,
reading-1777005447971704,Float64,1777005447971705600,,-80.000000,temperature-sensor-002                                          ,temperature,,
reading-1777005449897609,Float64,1777005449897611776,,-1.990000,temperature-sensor-002                                          ,temperature,,
reading-1777005469285572,Float64,1777005469285573632,,22.540000,temperature-sensor-002                                          ,temperature,,
reading-1777005481653910,Float64,1777005481653911296,,94.460000,temperature-sensor-002                                          ,temperature,,
reading-1777005484802253,Float64,1777005484802254592,,-2.250000,temperature-sensor-002                                          ,temperature,,
reading-1777005489468214,Float64,1777005489468215808,,-9.660000,temperature-sensor-002                                          ,temperature,,
reading-1777005519053758,Float64,1777005519053759488,,54.420000,temperature-sensor-002                                          ,temperature,,
reading-1777005527636049,Float64,1777005527636050432,,57.010000,temperature-sensor-002                                          ,temperature,,
reading-1777005562815254,Float64,1777005562815255808,,91.930000,temperature-sensor-002                                          ,temperature,,
reading-1777005575465274,Float64,1777005575465275136,,-80.000000,temperature-sensor-002                                          ,temperature,,
reading-1777005594675810,Float64,1777005594675811840,,93.890000,temperature-sensor-002                                          ,temperature,,
reading-1777005611896462,Float64,1777005611896463616,,120.300000,temperature-sensor-002                                          ,temperature,,
reading-1777005612098138,Float64,1777005612098140160,,-16.720000,temperature-sensor-002                                          ,temperature,,
reading-1777005616158495,Float64,1777005616158497024,,29.350000,temperature-sensor-002                                          ,temperature,,
reading-1777005625985912,Float64,1777005625985913600,,101.170000,temperature-sensor-002                                          ,temperature,,
reading-1777005626490287,Float64,1777005626490289152,,40.750000,temperature-sensor-002                                          ,temperature,,
reading-1777005629778298,Float64,1777005629778299136,,33.950000,temperature-sensor-002                                          ,temperature,,
reading-1777005642466584,Float64,1777005642466585344,,68.880000,temperature-sensor-002                                          ,temperature,,
reading-1777005671559852,Float64,1777005671559852800,,61.420000,temperature-sensor-002                                          ,temperature,,
